Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios constantes (2024),Apropiación a precios corrientes
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,1999555000,2841299160.132068,2841299160.132068,1999555000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Inversión,2048844071,2911337241.623194,2911337241.623194,2048844071
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,720693000,1024080065.621131,1024080065.621131,720693000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Inversión,1734991615,2465363652.680561,2465363652.680561,1734991615
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,2226992000,3164479346.264961,3164479346.264961,2226992000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,2406230000,3419170404.457284,3419170404.457284,2406230000
2018,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Inversión,3977335776,5651657893.837391,5651657893.837391,3977335776
2018,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,223046159464,316940952139.7243,316940952139.7243,223046159464
2018,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversión,117631154540,167149841139.5873,167149841139.5873,117631154540
2018,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,11496839853,16336615606.22328,16336615606.22328,11496839853
2018,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversión,15556626492,22105433352.02476,22105433352.02476,15556626492
2018,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,6539079135,9291807454.314898,9291807454.314898,6539079135
2018,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversión,7944693334,11289137081.7012,11289137081.7012,7944693334
2018,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,7171726575,10190777795.18159,10190777795.18159,7171726575
2018,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversión,4707585072,6689317128.72307,6689317128.72307,4707585072
2018,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,27801685529,39505242788.4222,39505242788.4222,27801685529
2018,Organismos de control,25,Auditoría general de la república,3401,Inversión,5210355870,7403737210.239372,7403737210.239372,5210355870
2018,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,372651291598,529524720170.0016,529524720170.0016,372651291598
2018,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversión,123665000000,175723728848.5349,175723728848.5349,123665000000
2018,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,122695000000,174345392075.9389,174345392075.9389,122695000000
2018,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversión,12006000000,17060114733.80107,17060114733.80107,12006000000
2018,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,75459500000,107225364630.6232,107225364630.6232,75459500000
2018,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversión,110086200000,156428719191.0854,156428719191.0854,110086200000
2018,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,5977000000,8493112257.531984,8493112257.531984,5977000000
2018,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Inversión,6007000000,8535741229.880313,8535741229.880313,6007000000
2018,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,12244605034,17399164313.68634,17399164313.68634,12244605034
2018,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,7213198429,10249707879.09492,10249707879.09492,7213198429
2018,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,22485064152000,31950505932866.69,31950505932866.69,22485064152000
2018,Trabajo,36,Ministerio del trabajo,3601,Inversión,1513879279937,2151170598771.396,2151170598771.396,1513879279937
2018,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,86535873166,122964511477.7292,122964511477.7292,86535873166
2018,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Deuda,141000000,200356170.037144,200356170.037144,141000000
2018,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,3304142791795,4695073723545.268,4695073723545.268,3304142791795
2018,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,6419715000,9122195107.304993,9122195107.304993,6419715000
2018,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,14864640000,21122144250.9286,21122144250.9286,14864640000
2018,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Funcionamiento,10256640000,14574334098.22534,14574334098.22534,10256640000
2018,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Inversión,17078464000,24267912320.26413,24267912320.26413,17078464000
2018,Interior,37,Ministerio del interior,3701,Funcionamiento,395617927487,562159523044.8787,562159523044.8787,395617927487
2018,Interior,37,Ministerio del interior,3701,Inversión,66184117888,94045364378.20222,94045364378.20222,66184117888
2018,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,3651633550,5188846187.63929,5188846187.63929,3651633550
2018,Interior,37,Dirección nacional del derecho de autor,3703,Inversión,475000000,674958728.8485348,674958728.8485348,475000000
2018,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,2881487157,4094494544.593892,4094494544.593892,2881487157
2018,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversión,10400000000,14778043747.42055,14778043747.42055,10400000000
2018,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,547743000000,778324040033.0168,778324040033.0168,547743000000
2018,Interior,37,Unidad nacional de protección - unp,3708,Inversión,2000000000,2841931489.888567,2841931489.888567,2000000000
2018,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,4559000000,6478182831.20099,6478182831.20099,4559000000
2018,Interior,37,Dirección nacional de bomberos,3709,Inversión,38417000000,54589241023.52455,54589241023.52455,38417000000
2018,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,18687046204,26553652530.07511,26553652530.07511,18687046204
2018,Empleo público,5,Comisión nacional del servicio civil,3801,Inversión,54970340137,78110970322.61287,78110970322.61287,54970340137
2018,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Funcionamiento,23522041800,33424015648.94758,33424015648.94758,23522041800
2018,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Inversión,314078000000,446294079240.6108,446294079240.6108,314078000000
2018,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,1963532449558,2790112349908.458,2790112349908.458,1963532449558
2018,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversión,450287428592,639843011408.2773,639843011408.2773,450287428592
2018,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,2163000000,3073548906.314486,3073548906.314486,2163000000
2018,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversión,1410927987994,2004880339522.633,2004880339522.633,1410927987994
2018,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,141175911342,200606134028.2732,200606134028.2732,141175911342
2018,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversión,2918939561822,4147713128911.74,4147713128911.74,2918939561822
2018,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,696817224705,990153406792.9489,990153406792.9489,696817224705
2018,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversión,1193788967516,1696333229532.64,1696333229532.64,1193788967516
2018,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,12263689697,17426282966.06314,17426282966.06314,12263689697
2018,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversión,65478693546,93042980552.57036,93042980552.57036,65478693546
2018,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,594662255312,844994694609.664,844994694609.664,594662255312
2018,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversión,5634845838016,8006922913862.603,8006922913862.603,5634845838016
2018,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,86770000000,123297197688.8155,123297197688.8155,86770000000
2018,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversión,7038200000,10001041106.06686,10001041106.06686,7038200000
2018,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Funcionamiento,37547814726,53354158523.16054,53354158523.16054,37547814726
2018,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Inversión,513085000000,729076209244.7379,729076209244.7379,513085000000
2019,Congreso de la república,1,Congreso de la república,101,Funcionamiento,516247000000,710975368400.0,710975368400.0,516247000000
2019,Congreso de la república,1,Congreso de la república,101,Inversión,90000000000,123948000000.0,123948000000.0,90000000000
2019,Presidencia de la república,2,Presidencia de la república,201,Funcionamiento,168625000000,232230350000.0,232230350000.0,168625000000
2019,Presidencia de la república,2,Presidencia de la república,201,Inversión,38448647214,52951476943.1208,52951476943.1208,38448647214
2019,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Funcionamiento,28415000000,39133138000.0,39133138000.0,28415000000
2019,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Inversión,95759095538,131879426374.9336,131879426374.9336,95759095538
2019,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Funcionamiento,56324000000,77569412800.0,77569412800.0,56324000000
2019,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Inversión,70896432618,97638567001.5096,97638567001.5096,70896432618
2019,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Funcionamiento,138267249585,190421656128.462,190421656128.462,138267249585
2019,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Inversión,1324509697,1824114754.7084,1824114754.7084,1324509697
2019,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Funcionamiento,4968392555,6842470226.746,6842470226.746,4968392555
2019,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Inversión,5945000000,8187454000.0,8187454000.0,5945000000
2019,Planeación,3,Departamento administrativo nacional de planeación,301,Funcionamiento,70064637000,96493018076.4,96493018076.4,70064637000
2019,Planeación,3,Departamento administrativo nacional de planeación,301,Inversión,290197833546,399660456359.5512,399660456359.5512,290197833546
2019,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Funcionamiento,9280000000,12780416000.0,12780416000.0,9280000000
2019,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Inversión,14000000000,19280800000.0,19280800000.0,14000000000
